Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Revenue_Per_Month,Customer_Value,Service_Count,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Risk_Segment,Retention_Recommendation,Potential_Revenue_Saved
10,85.25,855.3,1,75,3573,77.75454545454545,852.5,3,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.935,High Risk,Offer 15% Discount,1023.0
1,89.55,89.55,1,99,4996,44.775,89.55,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.9,High Risk,Offer 15% Discount,1074.6
20,94.55,1899.65,1,84,5604,90.45952380952382,1891.0,4,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.98,High Risk,Offer 15% Discount,1134.6
1,45.7,45.7,1,95,2295,22.85,45.7,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.96,High Risk,Welcome Retention Package,548.4000000000001
2,89.5,161.5,1,80,2065,53.833333333333336,179.0,4,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.92,High Risk,Offer 15% Discount,1074.0
3,69.55,222.3,1,87,2876,55.575,208.65,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.935,High Risk,Welcome Retention Package,834.5999999999999
1,74.6,74.6,1,94,3860,37.3,74.6,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.99,High Risk,Welcome Retention Package,895.1999999999999
4,24.25,96.05,1,93,2038,19.21,97.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.915,High Risk,Welcome Retention Package,291.0
2,69.65,145.15,1,80,2323,48.38333333333333,139.3,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.94,High Risk,Welcome Retention Package,835.8000000000001
4,45.65,191.05,1,78,2864,38.21,182.6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.865,High Risk,Welcome Retention Package,547.8
1,75.05,75.05,1,78,4838,37.525,75.05,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.995,High Risk,Welcome Retention Package,900.5999999999999
52,49.15,2550.9,1,90,5597,48.130188679245286,2555.8,3,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.9,High Risk,Free Online Security,589.8
2,34.7,62.25,1,65,3146,20.75,69.4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.955,High Risk,Welcome Retention Package,416.40000000000003
1,80.0,80.0,1,88,2046,40.0,80.0,2,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.98,High Risk,Welcome Retention Package,960.0
2,49.25,91.1,1,89,3475,30.366666666666664,98.5,2,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.965,High Risk,Welcome Retention Package,591.0
3,75.1,270.7,1,69,4965,67.675,225.3,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.95,High Risk,Welcome Retention Package,901.1999999999999
3,50.15,168.15,1,86,3273,42.0375,150.45,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,601.8
25,79.85,2015.35,1,85,4535,77.51346153846154,1996.25,3,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.95,High Risk,Free Premium Support,958.1999999999999
4,85.95,381.3,1,74,5640,76.26,343.8,3,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1031.4
3,45.35,141.5,1,67,2450,35.375,136.05,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.845,High Risk,Welcome Retention Package,544.2
33,94.5,3105.55,1,96,4333,91.33970588235294,3118.5,4,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.995,High Risk,Offer 15% Discount,1134.0
30,91.7,2758.15,1,97,2482,88.97258064516129,2751.0,5,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.915,High Risk,Offer 15% Discount,1100.4
10,98.55,1008.55,1,80,3658,91.68636363636364,985.5,5,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.94,High Risk,Offer 15% Discount,1182.6
20,98.55,1842.8,1,92,5444,87.75238095238095,1971.0,5,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1182.6
15,85.9,1269.55,1,96,3579,79.346875,1288.5,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.965,High Risk,Offer 15% Discount,1030.8000000000002
22,89.25,1907.85,1,82,3161,82.95,1963.5,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.86,High Risk,Offer 15% Discount,1071.0
3,70.3,208.85,1,66,3038,52.2125,210.9,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.885,High Risk,Welcome Retention Package,843.5999999999999
15,93.35,1444.65,1,77,5264,90.290625,1400.25,4,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,1120.1999999999998
1,19.9,19.9,1,100,4248,9.95,19.9,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.915,High Risk,Welcome Retention Package,238.79999999999998
5,88.9,454.15,1,79,4356,75.69166666666666,444.5,4,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,0.91,High Risk,Offer 15% Discount,1066.8000000000002
33,95.8,3036.75,1,76,4161,89.31617647058823,3161.4,4,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.84,High Risk,Offer 15% Discount,1149.6
2,82.0,184.65,1,97,3051,61.55,164.0,3,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,984.0
2,45.35,89.5,1,81,3478,29.83333333333333,90.7,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.87,High Risk,Welcome Retention Package,544.2
1,52.2,52.2,1,71,4138,26.1,52.2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.81,High Risk,Welcome Retention Package,626.4000000000001
46,110.0,4874.8,1,81,2403,103.7191489361702,5060.0,7,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.915,High Risk,Offer 15% Discount,1320.0
62,96.75,6125.4,1,92,5016,97.22857142857144,5998.5,5,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.93,High Risk,Offer 15% Discount,1161.0
10,98.5,1058.25,1,74,5184,96.20454545454544,985.0,5,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.935,High Risk,Offer 15% Discount,1182.0
6,85.35,489.45,1,75,4694,69.92142857142856,512.0999999999999,3,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1024.1999999999998
40,101.3,4113.1,1,70,2576,100.31951219512196,4052.0,5,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.87,High Risk,Offer 15% Discount,1215.6
1,69.55,69.55,1,76,3042,34.775,69.55,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,834.5999999999999
58,103.25,6017.65,1,74,6105,101.99406779661015,5988.5,6,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.8,High Risk,Offer 15% Discount,1239.0
2,86.2,178.7,1,95,2969,59.56666666666666,172.4,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,0.985,High Risk,Offer 15% Discount,1034.4
21,111.2,2317.1,1,89,4123,105.32272727272726,2335.2000000000003,7,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.935,High Risk,Offer 15% Discount,1334.4
16,89.45,1430.25,1,73,3696,84.13235294117646,1431.2,4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0.845,High Risk,Offer 15% Discount,1073.4
7,95.6,644.35,1,83,3265,80.54375,669.1999999999999,4,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.985,High Risk,Offer 15% Discount,1147.1999999999998
50,108.55,5610.7,1,82,4274,110.01372549019608,5427.5,7,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,0.91,High Risk,Offer 15% Discount,1302.6
4,78.85,292.8,1,72,5301,58.56,315.4,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.96,High Risk,Welcome Retention Package,946.1999999999999
1,44.4,44.4,1,89,3522,22.2,44.4,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.925,High Risk,Welcome Retention Package,532.8
55,100.0,5509.3,1,83,5679,98.38035714285716,5500.0,5,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.945,High Risk,Offer 15% Discount,1200.0
12,19.8,229.6,1,94,2653,17.661538461538463,237.6,1,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.915,High Risk,Free Online Security,237.60000000000002
1,89.9,89.9,1,80,5951,44.95,89.9,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.945,High Risk,Offer 15% Discount,1078.8000000000002
62,100.15,6413.65,1,91,5600,101.80396825396824,6209.3,5,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1201.8000000000002
1,50.8,50.8,1,85,3718,25.4,50.8,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.945,High Risk,Welcome Retention Package,609.5999999999999
20,73.65,1463.5,1,95,5849,69.69047619047619,1473.0,2,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.965,High Risk,Free Online Security,883.8000000000001
3,95.1,307.4,1,77,5861,76.85,285.29999999999995,4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.965,High Risk,Offer 15% Discount,1141.1999999999998
