Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Revenue_Per_Month,Customer_Value,Service_Count,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Risk_Segment,Retention_Recommendation,Potential_Revenue_Saved
15,69.0,994.8,1,73,5671,62.175,1035.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.425,Low Risk,VIP Customer Benefits,828.0
48,45.3,2145.0,1,65,4926,43.775510204081634,2174.4,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.13,Low Risk,Standard Customer Engagement,543.5999999999999
8,83.55,680.05,1,65,2879,75.5611111111111,668.4,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.82,High Risk,Offer 15% Discount,1002.5999999999999
1,74.35,74.35,1,93,2814,37.175,74.35,2,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.98,High Risk,Welcome Retention Package,892.1999999999999
2,74.4,139.4,1,77,4263,46.46666666666667,148.8,2,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.775,Medium Risk,Loyalty Reward Program,892.8000000000001
22,43.75,903.6,1,66,3099,39.28695652173913,962.5,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,0.66,Medium Risk,Security Upgrade Offer,525.0
5,28.45,131.05,1,89,4099,21.84166666666667,142.25,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.955,High Risk,Welcome Retention Package,341.4
12,99.7,1238.45,1,76,2538,95.26538461538462,1196.4,6,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.93,High Risk,Offer 15% Discount,1196.4
20,94.1,1782.4,1,87,2666,84.87619047619049,1882.0,5,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0.97,High Risk,Offer 15% Discount,1129.1999999999998
2,94.2,167.5,1,72,3715,55.833333333333336,188.4,4,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.885,High Risk,Offer 15% Discount,1130.4
6,80.5,502.85,1,98,5032,71.83571428571429,483.0,3,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,966.0
5,74.35,334.8,1,82,5273,55.8,371.75,2,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.975,High Risk,Welcome Retention Package,892.1999999999999
40,104.8,4131.95,1,88,3492,100.77926829268291,4192.0,6,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.965,High Risk,Offer 15% Discount,1257.6
27,75.2,1929.35,1,99,4517,68.90535714285714,2030.4,2,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.975,High Risk,Free Premium Support,902.4000000000001
23,75.6,1758.6,1,81,2115,73.27499999999999,1738.8,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.77,Medium Risk,Security Upgrade Offer,907.1999999999999
34,100.05,3480.0,1,72,2568,99.42857142857144,3401.7,5,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.775,Medium Risk,5% Discount Offer,1200.6
1,85.0,85.0,1,80,5679,42.5,85.0,3,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.995,High Risk,Offer 15% Discount,1020.0
10,86.05,834.1,1,85,2966,75.82727272727273,860.5,3,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.945,High Risk,Offer 15% Discount,1032.6
13,45.55,597.0,1,74,4856,42.642857142857146,592.15,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,0.71,Medium Risk,Loyalty Reward Program,546.5999999999999
39,86.3,3266.0,1,98,3364,81.65,3365.7,3,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.92,High Risk,Offer 15% Discount,1035.6
32,80.35,2596.15,1,92,5974,78.67121212121212,2571.2,3,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.885,High Risk,Offer 15% Discount,964.1999999999999
35,100.25,3527.6,1,72,2744,97.98888888888888,3508.75,5,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.83,High Risk,Offer 15% Discount,1203.0
56,100.3,5614.45,1,67,5170,98.49912280701754,5616.8,5,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,0.685,Medium Risk,5% Discount Offer,1203.6
12,19.0,233.55,1,72,3535,17.965384615384615,228.0,1,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.03,Low Risk,Standard Customer Engagement,228.0
1,75.3,75.3,1,87,3244,37.65,75.3,2,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.895,High Risk,Welcome Retention Package,903.5999999999999
4,89.2,346.2,1,74,5808,69.24,356.8,4,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.925,High Risk,Offer 15% Discount,1070.4
1,85.7,85.7,1,66,4880,42.85,85.7,3,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1028.4
12,61.65,713.75,1,67,5670,54.90384615384615,739.8,5,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0.31,Low Risk,VIP Customer Benefits,739.8
65,105.25,6786.4,1,91,4196,102.8242424242424,6841.25,6,False,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.945,High Risk,Offer 15% Discount,1263.0
9,29.95,248.95,1,83,2573,24.895,269.55,1,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.83,High Risk,Welcome Retention Package,359.4
9,65.0,663.05,1,76,3983,66.30499999999999,585.0,5,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0.73,Medium Risk,Loyalty Reward Program,780.0
7,20.0,137.6,1,100,4479,17.2,140.0,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.92,High Risk,Welcome Retention Package,240.0
49,90.05,4547.25,1,96,5059,90.945,4412.45,4,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.94,High Risk,Offer 15% Discount,1080.6
43,110.75,4687.9,1,65,2728,106.5431818181818,4762.25,7,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.69,Medium Risk,5% Discount Offer,1329.0
65,105.5,6985.65,1,89,5720,105.84318181818182,6857.5,6,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.96,High Risk,Offer 15% Discount,1266.0
56,104.55,5794.65,1,91,6268,101.66052631578948,5854.8,6,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.97,High Risk,Offer 15% Discount,1254.6
10,85.25,855.3,1,75,3573,77.75454545454545,852.5,3,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.935,High Risk,Offer 15% Discount,1023.0
43,56.15,2499.3,1,65,2152,56.80227272727273,2414.45,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.735,Medium Risk,Security Upgrade Offer,673.8
1,89.55,89.55,1,99,4996,44.775,89.55,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.9,High Risk,Offer 15% Discount,1074.6
20,94.55,1899.65,1,84,5604,90.45952380952382,1891.0,4,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.98,High Risk,Offer 15% Discount,1134.6
1,45.7,45.7,1,95,2295,22.85,45.7,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.96,High Risk,Welcome Retention Package,548.4000000000001
2,89.5,161.5,1,80,2065,53.833333333333336,179.0,4,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.92,High Risk,Offer 15% Discount,1074.0
3,69.55,222.3,1,87,2876,55.575,208.65,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.935,High Risk,Welcome Retention Package,834.5999999999999
1,74.6,74.6,1,94,3860,37.3,74.6,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.99,High Risk,Welcome Retention Package,895.1999999999999
8,19.65,164.3,1,83,5432,18.25555555555556,157.2,1,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.655,Medium Risk,Security Upgrade Offer,235.79999999999998
2,19.85,35.9,1,68,2362,11.966666666666669,39.7,1,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.1,Low Risk,Standard Customer Engagement,238.20000000000002
4,24.25,96.05,1,93,2038,19.21,97.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.915,High Risk,Welcome Retention Package,291.0
2,69.65,145.15,1,80,2323,48.38333333333333,139.3,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.94,High Risk,Welcome Retention Package,835.8000000000001
4,45.65,191.05,1,78,2864,38.21,182.6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.865,High Risk,Welcome Retention Package,547.8
1,75.05,75.05,1,78,4838,37.525,75.05,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.995,High Risk,Welcome Retention Package,900.5999999999999
52,49.15,2550.9,1,90,5597,48.130188679245286,2555.8,3,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.9,High Risk,Free Online Security,589.8
2,34.7,62.25,1,65,3146,20.75,69.4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.955,High Risk,Welcome Retention Package,416.40000000000003
1,80.0,80.0,1,88,2046,40.0,80.0,2,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.98,High Risk,Welcome Retention Package,960.0
2,49.25,91.1,1,89,3475,30.366666666666664,98.5,2,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.965,High Risk,Welcome Retention Package,591.0
3,75.1,270.7,1,69,4965,67.675,225.3,2,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.95,High Risk,Welcome Retention Package,901.1999999999999
