CustomerID,Gender,Tenure_Months,Contract,Monthly_Charges,Total_Charges,Churn_value
0567-XRHCU,Female,69,Two year,43.95000076293945,2960.10009765625,0
0568-ONFPC,Male,5,Month-to-month,25.899999618530273,135.0,1
0570-BFQHT,Female,9,Month-to-month,80.55000305175781,653.9000244140625,0
0572-ZJKLT,Female,46,Two year,99.6500015258789,4630.2001953125,0
0575-CUQOV,Male,60,One year,97.94999694824219,5867.0,0
0576-WNXXC,Male,27,Month-to-month,95.55000305175781,2510.199951171875,1
0577-WHMEV,Female,16,Month-to-month,90.69999694824219,1374.9000244140625,0
0578-SKVMF,Female,22,Month-to-month,83.30000305175781,1845.9000244140625,1
0580-PIQHM,Female,41,One year,101.5999984741211,3930.550048828125,0
0581-BXBUB,Female,4,Month-to-month,72.75,317.75,0
0581-MDMPW,Female,24,Month-to-month,88.94999694824219,2072.75,0
0582-AVCLN,Female,38,Two year,20.299999237060547,743.0499877929688,0
0584-BJQGZ,Female,25,Month-to-month,78.3499984741211,1837.9000244140625,0
0585-EGDDA,Male,40,Month-to-month,80.0,3168.75,0
0587-DMGBH,Female,8,Month-to-month,49.849998474121094,365.54998779296875,1
0594-UFTUL,Male,13,Month-to-month,19.850000381469727,252.0,0
0595-ITUDF,Male,64,Month-to-month,91.80000305175781,5960.5,0
0596-BQCEQ,Female,62,Month-to-month,100.1500015258789,6283.2998046875,1
0599-XNYDO,Female,20,Month-to-month,69.80000305175781,1540.3499755859375,0
0601-WZHJF,Male,14,Month-to-month,46.349998474121094,667.7000122070312,1
0602-DDUML,Female,57,Two year,69.75,3894.39990234375,0
0603-OLQDC,Male,12,Month-to-month,69.8499984741211,837.5,0
0603-TPMIB,Female,59,Two year,25.450000762939453,1534.050048828125,0
0604-THJFP,Female,59,Two year,75.94999694824219,4542.35009765625,0
0607-DAAHE,Male,53,Two year,19.75,1052.3499755859375,1
0607-MVMGC,Male,45,One year,78.75,3600.64990234375,0
0608-JDVEC,Male,50,Two year,19.799999237060547,1013.2000122070312,0
0611-DFXKO,Male,20,Month-to-month,89.0,1820.449951171875,1
0612-RTZZA,Female,1,Month-to-month,25.25,25.25,1
0613-WUXUM,Female,70,Two year,19.200000762939453,1401.4000244140625,0
0616-ATFGB,Male,1,Month-to-month,25.049999237060547,25.049999237060547,1
0617-AQNWT,Female,64,Two year,47.849998474121094,3147.5,1
0617-FHSGK,Male,49,Month-to-month,75.19999694824219,3678.300048828125,1
0618-XWMSS,Male,28,Month-to-month,74.9000015258789,2068.550048828125,1
0619-OLYUR,Male,72,Two year,111.9000015258789,8071.0498046875,0
0620-DLSLK,Female,13,Month-to-month,81.9000015258789,1028.9000244140625,0
0620-XEFWH,Male,4,Month-to-month,18.850000381469727,84.19999694824219,0
0621-CXBKL,Female,53,Two year,18.700000762939453,1005.7000122070312,0
0621-HJWXJ,Female,63,Month-to-month,81.55000305175781,5029.0498046875,0
0621-JFHOL,Female,10,Two year,29.600000381469727,299.04998779296875,0
0621-TSSMU,Male,56,One year,19.950000762939453,1126.75,0
0621-TWIEM,Male,10,Month-to-month,45.54999923706055,402.6000061035156,1
0623-EJQEG,Male,65,One year,93.55000305175781,6069.25,0
0623-GDISB,Female,1,Month-to-month,48.45000076293945,48.45000076293945,0
0623-IIHUG,Female,21,Month-to-month,41.900001525878906,840.0999755859375,1
0625-AFOHS,Female,29,Two year,20.200000762939453,558.7999877929688,0
0626-QXNGV,Female,72,Two year,24.149999618530273,1776.449951171875,0
0628-CNQRM,Male,22,One year,67.5,1544.050048828125,1
0634-SZPQA,Female,23,Month-to-month,90.05000305175781,2169.800048828125,1
0635-WKOLD,Male,40,One year,70.75,2921.75,0
0637-KVDLV,Male,2,Month-to-month,76.5,162.4499969482422,1
0637-UBJRP,Male,13,Month-to-month,84.05000305175781,1095.300048828125,1
0637-YLETY,Female,16,Month-to-month,95.5999984741211,1555.6500244140625,1
0639-TSIQW,Female,67,Month-to-month,102.94999694824219,6886.25,1
0640-YJTPY,Male,72,Two year,21.0,1493.75,0
0641-EVBOJ,Male,3,Month-to-month,82.30000305175781,214.39999389648438,0
0643-OKLRP,Female,47,Month-to-month,80.3499984741211,3825.85009765625,1
0644-OQMDK,Male,4,Month-to-month,70.6500015258789,293.8500061035156,0
0650-BWOZN,Female,18,Month-to-month,73.55000305175781,1359.449951171875,0
0654-HMSHN,Male,21,Month-to-month,104.4000015258789,2157.949951171875,1
0654-PQKDW,Female,62,One year,70.75,4263.4501953125,0
0655-RBDUG,Male,7,Month-to-month,98.05000305175781,713.0,1
0655-YDGFJ,Male,29,Month-to-month,48.95000076293945,1323.699951171875,0
0657-DOGUM,Female,48,One year,60.599998474121094,2985.25,0
0661-KBKPA,Male,53,One year,78.75,3942.449951171875,0
0661-KQHNK,Female,6,One year,19.0,105.5,0
0661-WCQNQ,Male,22,One year,56.25,1292.199951171875,0
0661-XEYAN,Female,1,Month-to-month,25.799999237060547,25.799999237060547,1
0665-XHDJU,Male,72,Two year,99.4000015258789,7285.7001953125,0
0666-UXTJO,Male,34,Month-to-month,85.19999694824219,2874.449951171875,0
0667-NSRGI,Female,48,One year,69.55000305175781,3435.60009765625,0
0668-OGMHD,Female,21,Month-to-month,28.5,629.3499755859375,0
0670-ANMUU,Male,71,One year,97.6500015258789,6687.85009765625,0
0670-KDOMA,Female,1,Month-to-month,20.25,20.25,0
0673-IGUQO,Male,1,Month-to-month,20.450000762939453,20.450000762939453,0
0674-DGMAQ,Male,32,Month-to-month,93.5,2970.800048828125,0
0674-EYYZV,Female,1,Month-to-month,54.650001525878906,54.650001525878906,0
0674-GCDXG,Male,63,Two year,71.9000015258789,4479.2001953125,0
0675-NCDYU,Female,72,Two year,116.4000015258789,8543.25,0
0678-RLHVP,Female,53,Two year,105.55000305175781,5682.25,0
0679-IDSTG,Female,1,Month-to-month,69.25,69.25,1
0679-TDGAK,Male,50,One year,75.5,4025.60009765625,0
0680-DFNNY,Male,15,Month-to-month,101.0999984741211,1504.050048828125,1
0682-USIXD,Female,21,Month-to-month,86.05000305175781,1818.9000244140625,0
0684-AOSIH,Male,1,Month-to-month,95.0,95.0,1
0685-MLYYM,Female,2,Month-to-month,70.75,154.85000610351562,1
0687-ZVTHB,Male,65,One year,72.44999694824219,4653.85009765625,1
0689-DSXGL,Female,52,Month-to-month,85.80000305175781,4433.2998046875,0
0689-NKYLF,Male,13,Month-to-month,83.19999694824219,1060.5999755859375,1
0690-SRQID,Male,4,Month-to-month,19.649999618530273,67.55000305175781,0
0691-IFBQW,Female,46,One year,110.0,4874.7998046875,1
0691-JVSYA,Female,53,One year,94.8499984741211,5000.2001953125,1
0691-NIKRI,Female,40,One year,105.94999694824219,4335.2001953125,0
0696-UKTOX,Male,23,Month-to-month,54.150001525878906,1312.449951171875,0
0697-ZMSWS,Male,4,Month-to-month,85.6500015258789,338.8999938964844,1
0699-NDKJM,Female,57,Month-to-month,58.75,3437.449951171875,0
0701-RFGFI,Female,49,Month-to-month,95.4000015258789,4613.9501953125,0
0701-TJSEF,Male,9,Month-to-month,68.25,576.9500122070312,0
0702-PGIBZ,Male,4,Month-to-month,101.69999694824219,364.54998779296875,1
0704-VCUMB,Female,61,Two year,20.25,1278.800048828125,0
0707-HOVVN,Female,70,Two year,75.5,5212.64990234375,0
0708-LGSMF,Male,13,Month-to-month,65.8499984741211,902.25,0
0708-SJDIS,Female,34,Month-to-month,65.0,2157.5,0
0709-TVGUR,Female,9,Month-to-month,74.55000305175781,622.9000244140625,1
0716-BQNDX,Male,57,Two year,93.75,5625.5498046875,0
0719-SYFRB,Female,12,Month-to-month,61.650001525878906,713.75,1
0722-SVSFK,Female,7,Month-to-month,100.4000015258789,715.0,0
0722-TROQR,Female,4,Month-to-month,74.9000015258789,321.75,1
0723-DRCLG,Female,1,Month-to-month,74.44999694824219,74.44999694824219,1
0723-FDLAY,Male,44,One year,85.25,3704.14990234375,0
0723-VSOBE,Female,45,One year,34.20000076293945,1596.5999755859375,0
0725-CXOTM,Female,36,One year,89.6500015258789,3348.10009765625,0
0727-BMPLR,Female,55,One year,100.0,5509.2998046875,1
0727-BNRLG,Male,69,Two year,97.6500015258789,6743.5498046875,0
0727-IWKVK,Male,9,Month-to-month,79.9000015258789,741.7000122070312,1
0730-BGQGF,Male,71,Two year,90.30000305175781,6287.2998046875,0
0730-KOAVE,Male,30,Month-to-month,94.30000305175781,2679.699951171875,0
0731-EBJQB,Female,52,One year,20.399999618530273,1090.6500244140625,0
0732-OCQOC,Female,52,Two year,25.049999237060547,1270.25,0
0733-VUNUW,Male,24,Month-to-month,55.650001525878906,1400.550048828125,1
0734-OXWBT,Male,3,Month-to-month,70.69999694824219,225.64999389648438,0
0739-UUAJR,Female,72,Two year,53.79999923706055,3952.449951171875,0
0742-LAFQK,Male,72,Two year,99.1500015258789,7422.10009765625,0
0742-MOABM,Male,4,Month-to-month,50.04999923706055,179.35000610351562,1
0742-NXBGR,Female,1,Month-to-month,82.30000305175781,82.30000305175781,1
0743-HNPFG,Female,51,One year,69.75,3562.5,0
0743-HRVFF,Female,51,One year,56.150001525878906,2898.949951171875,0
0744-BIKKF,Male,72,Two year,86.6500015258789,6224.7998046875,0
0744-GKNGE,Female,64,Month-to-month,86.80000305175781,5327.25,0
0746-JTRFU,Male,2,Month-to-month,25.049999237060547,56.349998474121094,1
0748-RDGGM,Male,70,One year,109.5,7534.64990234375,1
0749-IRGQE,Female,13,Month-to-month,45.29999923706055,528.4500122070312,0
0750-EBAIU,Male,52,One year,91.25,4738.2998046875,0
0750-EKNGL,Male,7,Month-to-month,20.75,141.10000610351562,0
0754-EEBDC,Male,4,Two year,19.899999618530273,76.6500015258789,0
0754-UKWQP,Male,2,Month-to-month,95.8499984741211,197.6999969482422,1
0756-MPZRL,Male,46,One year,33.70000076293945,1537.8499755859375,0
0757-WCUUZ,Male,54,Two year,63.349998474121094,3409.10009765625,0
0761-AETCS,Female,1,Month-to-month,19.299999237060547,19.299999237060547,1
0769-MURVM,Female,72,Two year,65.69999694824219,4575.35009765625,0
0771-CHWSK,Male,66,Two year,74.5999984741211,4798.39990234375,0
0771-WLCLA,Female,16,Month-to-month,112.94999694824219,1882.550048828125,0
0772-GYEQQ,Male,3,Month-to-month,88.3499984741211,262.04998779296875,1
0774-IFUVM,Male,11,Month-to-month,65.1500015258789,723.3499755859375,0
0774-RMNUW,Female,71,Two year,59.70000076293945,4122.64990234375,0
0778-NELLA,Male,9,Month-to-month,34.70000076293945,296.1000061035156,1
0780-XNZFN,Male,57,Two year,20.649999618530273,1125.5999755859375,0
0781-LKXBR,Male,9,Month-to-month,100.5,918.5999755859375,1
0784-GTUUK,Male,62,One year,23.75,1446.800048828125,0
0784-ZQJZX,Male,72,Two year,19.899999618530273,1529.6500244140625,0
0786-IVLAW,Female,66,One year,108.0999984741211,7238.60009765625,0
0786-VSSUD,Male,16,Month-to-month,39.0,679.8499755859375,1
0787-LHDYT,Male,16,Month-to-month,20.600000381469727,330.25,0
0788-DXBFY,Male,58,One year,19.549999237060547,1108.800048828125,0
0793-TWELN,Female,4,Month-to-month,80.1500015258789,319.8500061035156,0
0794-YVSGE,Male,72,Two year,20.299999237060547,1401.1500244140625,0
0795-GMVQO,Male,67,One year,109.9000015258789,7332.39990234375,0
0795-LAFGP,Male,71,Two year,90.4000015258789,6668.0498046875,0
0795-XCCTE,Male,72,Two year,25.399999618530273,1809.3499755859375,0
0799-DDIHE,Female,15,Month-to-month,46.29999923706055,639.4500122070312,0
0804-XBFBV,Female,11,Month-to-month,25.200000762939453,321.04998779296875,0
0804-YGEQV,Female,43,One year,24.450000762939453,993.1500244140625,0
0807-ZABDG,Female,3,Month-to-month,55.099998474121094,154.64999389648438,1
0810-BDHAW,Female,24,One year,78.4000015258789,1832.4000244140625,0
0810-DHDBD,Female,52,One year,74.0,3877.64990234375,0
0811-GSDTP,Female,13,Month-to-month,30.149999618530273,382.20001220703125,0
0812-WUPTB,Male,1,Month-to-month,70.8499984741211,70.8499984741211,1
0813-TAXXS,Male,55,Two year,77.80000305175781,4323.35009765625,0
0815-MFZGM,Female,42,Two year,99.0,4135.0,0
0816-TSPHQ,Male,2,Month-to-month,20.75,44.20000076293945,0
0817-HSUSE,Male,1,Month-to-month,75.5,75.5,0
0818-OCPZO,Male,27,Month-to-month,81.44999694824219,2122.050048828125,1
0820-FNRNX,Male,17,Month-to-month,66.69999694824219,1077.050048828125,0
0822-GAVAP,Female,2,Month-to-month,34.70000076293945,62.25,1
0822-QGCXA,Female,27,Month-to-month,83.8499984741211,2310.199951171875,0
0823-HSCDJ,Male,52,Month-to-month,49.150001525878906,2550.89990234375,1
0824-VWDPO,Female,45,One year,96.75,4442.75,0
0825-CPPQH,Female,71,Two year,19.100000381469727,1372.449951171875,0
0827-ITJPH,Male,36,Two year,18.549999237060547,689.0,0
0829-DDVLK,Female,15,One year,20.100000381469727,302.45001220703125,0
0829-XXPLX,Female,20,Month-to-month,89.4000015258789,1871.1500244140625,0
0831-JNISG,Male,71,Two year,19.799999237060547,1396.25,0
0835-DUUIQ,Female,24,One year,21.049999237060547,531.5499877929688,0
0835-JKADZ,Female,71,Two year,111.25,7984.14990234375,0
0836-SEYLU,Male,9,Month-to-month,40.650001525878906,328.95001220703125,1
0839-JTCUD,Female,66,Two year,89.9000015258789,5958.85009765625,0
0839-QNXME,Female,30,Two year,19.399999618530273,578.5,0
0840-DCNZE,Male,47,One year,86.94999694824219,4138.89990234375,0
0840-DFEZH,Female,7,Month-to-month,75.3499984741211,564.6500244140625,0
0841-NULXI,Male,1,Month-to-month,35.54999923706055,35.54999923706055,1
0842-IWYCP,Female,46,Month-to-month,44.95000076293945,2168.89990234375,0
0843-WTBXE,Male,53,Month-to-month,85.44999694824219,4517.25,1
0847-HGRML,Male,62,Two year,20.0,1250.0999755859375,0
0848-SOMKO,Male,70,Two year,48.400001525878906,3442.800048828125,0
0848-ZGQIJ,Female,16,Month-to-month,94.6500015258789,1461.1500244140625,0
0851-DFJKB,Female,15,Month-to-month,58.95000076293945,955.1500244140625,0
0853-NWIFK,Female,45,One year,100.30000305175781,4483.9501953125,0
0853-TWRVK,Male,72,Two year,105.5999984741211,7581.5,0
0854-UYHZD,Female,13,Two year,19.549999237060547,265.29998779296875,0
0856-NAOES,Male,6,Month-to-month,60.900001525878906,414.1000061035156,0
0859-YGKFW,Male,18,One year,20.049999237060547,345.8999938964844,0
0862-PRCBS,Female,68,Two year,103.75,7039.4501953125,0
0864-FVJNJ,Female,64,One year,113.3499984741211,7222.75,0
0866-QLSIR,Female,34,One year,64.4000015258789,2088.75,1
0867-LDTTC,Male,5,Month-to-month,75.1500015258789,392.6499938964844,0
0867-MKZVY,Female,20,Month-to-month,82.4000015258789,1592.3499755859375,1
0868-VJRDR,Male,64,Two year,104.05000305175781,6605.5498046875,0
0869-PAPRP,Female,26,Month-to-month,85.69999694824219,2067.0,0
0870-VEMYL,Female,5,Month-to-month,53.849998474121094,259.79998779296875,1
0871-OPBXW,Female,2,Month-to-month,20.049999237060547,39.25,0
0871-URUWO,Male,13,Month-to-month,102.25,1359.0,1
0872-CASZJ,Male,59,One year,69.0999984741211,4096.89990234375,0
0872-JCPIB,Male,17,Month-to-month,65.75,1111.199951171875,0
0872-NXJYS,Female,9,Month-to-month,79.55000305175781,723.4000244140625,1
0875-CABNR,Female,10,Month-to-month,84.5999984741211,865.5499877929688,1
0876-WDUUZ,Female,5,Month-to-month,85.4000015258789,425.8999938964844,1
0877-SDMBN,Female,54,One year,103.94999694824219,5639.0498046875,1
0880-FVFWF,Male,56,Month-to-month,86.4000015258789,4922.39990234375,0
0880-TKATG,Male,4,Month-to-month,101.1500015258789,385.8999938964844,1
0883-EIBTI,Female,2,Month-to-month,19.5,31.549999237060547,1
0885-HMGPY,Male,62,Two year,69.4000015258789,4237.5,0
0886-QGENL,Female,27,Month-to-month,101.25,2754.449951171875,1
0887-HJGAR,Male,1,Month-to-month,45.70000076293945,45.70000076293945,1
0887-WBJVH,Female,53,One year,93.44999694824219,4872.2001953125,0
0895-DQHEW,Male,54,Month-to-month,104.30000305175781,5278.14990234375,1
0895-LMRSF,Male,23,One year,64.9000015258789,1509.800048828125,0
0895-LNKRC,Male,6,One year,19.450000762939453,113.5,0
0895-UADGO,Male,8,Two year,44.54999923706055,343.45001220703125,0
0897-FEGMU,Female,11,Month-to-month,99.5,1056.949951171875,1
0898-XCGTF,Male,61,One year,96.5,5673.7001953125,0
0899-LIIBW,Male,34,Month-to-month,100.8499984741211,3527.300048828125,0
0899-WZRSD,Male,56,Month-to-month,105.3499984741211,5794.4501953125,0
0902-RFHOF,Male,38,One year,20.100000381469727,730.0999755859375,0
0902-XKXPN,Male,69,Two year,20.200000762939453,1376.5,0
0906-QVPMS,Male,72,Two year,115.1500015258789,8349.4501953125,0
0907-HQNTS,Female,70,Two year,113.0,7987.60009765625,0
0909-SDHNU,Female,7,Month-to-month,29.799999237060547,201.9499969482422,0
0909-SELIE,Male,61,Two year,80.80000305175781,4860.85009765625,0
0913-XWSCN,Male,55,Month-to-month,85.5,4713.39990234375,0
0916-KNFAJ,Male,61,Two year,69.9000015258789,4226.7001953125,0
0916-QOFDP,Female,14,Month-to-month,95.80000305175781,1346.300048828125,0
0917-EZOLA,Male,72,Two year,104.1500015258789,7689.9501953125,1
0921-OHLVP,Male,22,Month-to-month,83.05000305175781,1799.300048828125,0
0923-PNFUB,Female,3,Month-to-month,83.75,247.25,1
0924-BJCRC,Female,60,Month-to-month,89.44999694824219,5294.60009765625,0
0925-VYDLG,Female,3,Month-to-month,75.25,242.0,1
0927-CNGRH,Male,1,Month-to-month,19.549999237060547,19.549999237060547,0
0927-LCSMG,Male,7,Month-to-month,74.6500015258789,544.5499877929688,1
0928-JMXNP,Male,4,Month-to-month,29.899999618530273,118.25,0
0928-XUTSN,Female,13,Month-to-month,80.5,1011.7999877929688,0
0929-HYQEW,Male,3,Month-to-month,50.150001525878906,160.85000610351562,0
0929-PECLO,Female,63,Month-to-month,89.5999984741211,5538.7998046875,0
0930-EHUZA,Female,36,One year,76.3499984741211,2606.35009765625,0
0931-MHTEM,Female,54,One year,100.05000305175781,5299.64990234375,0
0932-YIXYU,Female,47,Two year,20.25,1029.800048828125,0
0936-NQLJU,Female,41,Two year,20.649999618530273,875.5499877929688,0
0939-EREMR,Female,13,Month-to-month,53.45000076293945,718.0999755859375,0
0939-YAPAF,Female,35,Month-to-month,100.25,3527.60009765625,1
0940-OUQEC,Male,10,Month-to-month,80.69999694824219,788.7999877929688,1
0942-KOWSM,Female,30,Two year,80.80000305175781,2369.300048828125,0
0943-ZQPXH,Male,44,Month-to-month,92.94999694824219,4122.89990234375,0
0945-TSONX,Female,47,Two year,85.30000305175781,4107.25,0
0946-CLJTI,Male,58,Month-to-month,98.69999694824219,5812.60009765625,1
0946-FKYTX,Male,52,One year,30.100000381469727,1623.4000244140625,0
0947-IDHRQ,Female,7,Month-to-month,80.30000305175781,526.7000122070312,1
0947-MUGVO,Male,20,Month-to-month,73.6500015258789,1463.5,1
0952-KMEEH,Male,13,Month-to-month,98.1500015258789,1230.25,1
0953-LGOVU,Male,12,Month-to-month,35.5,432.25,0
0956-ACVZC,Female,54,One year,94.0999984741211,5060.89990234375,0
0956-SYCWG,Female,13,One year,19.649999618530273,244.8000030517578,0
0958-YHXGP,Female,7,Month-to-month,69.9000015258789,497.29998779296875,0
0959-WHOKV,Male,42,One year,99.0,4298.4501953125,0
0960-HUWBM,Male,65,Two year,104.0999984741211,6700.0498046875,0
0961-ZWLVI,Male,49,One year,109.19999694824219,5290.4501953125,0
0962-CQPWQ,Female,62,Two year,20.299999237060547,1296.1500244140625,0
0963-ZBDRN,Male,32,Month-to-month,96.19999694824219,3183.39990234375,1
0967-BMLBD,Female,11,One year,20.0,196.35000610351562,0
0968-GSIKN,Female,1,Month-to-month,70.80000305175781,70.80000305175781,1
0969-RGKCU,Male,37,One year,19.799999237060547,677.0499877929688,0
0970-ETWGE,Male,1,Month-to-month,89.55000305175781,89.55000305175781,1
0970-QXPXW,Female,1,Month-to-month,19.649999618530273,19.649999618530273,0
0971-QIFJK,Female,69,Two year,24.25,1641.800048828125,0
0973-KYVNF,Female,72,Two year,70.6500015258789,5011.14990234375,0
0975-UYDTX,Female,26,One year,90.0999984741211,2312.550048828125,0
0975-VOOVL,Female,3,Month-to-month,29.200000762939453,98.5,0
0979-MOZQI,Male,62,Two year,39.0,2337.449951171875,0
0979-PHULV,Male,69,Month-to-month,99.44999694824219,7007.60009765625,1
0980-FEXWF,Male,26,One year,50.349998474121094,1285.800048828125,0
0980-PVMRC,Female,40,Month-to-month,50.849998474121094,2036.550048828125,0
0983-TATYJ,Female,33,One year,51.45000076293945,1758.9000244140625,0
0988-AADSA,Female,72,Two year,80.8499984741211,5824.75,0
0988-JRWWP,Female,3,Month-to-month,54.20000076293945,140.39999389648438,0
0991-BRRFB,Male,18,Month-to-month,49.400001525878906,874.7999877929688,1
0993-OSGPT,Female,68,One year,60.650001525878906,3975.89990234375,0
0997-YTLNY,Female,19,Month-to-month,48.79999923706055,953.6500244140625,0
0999-QXNSA,Male,7,Month-to-month,45.75,344.20001220703125,0
1000-AJSLD,Male,1,Month-to-month,20.100000381469727,20.100000381469727,1
1004-NOZNR,Male,56,One year,94.80000305175781,5264.2998046875,0
1009-IRMNA,Female,7,Month-to-month,20.0,137.60000610351562,1
1010-DIAUQ,Male,5,Month-to-month,96.5,492.54998779296875,1
1013-QCWAM,Female,66,Month-to-month,100.80000305175781,6690.75,0
1015-JPFYW,Male,7,One year,19.450000762939453,136.75,0
1015-OWJKI,Male,1,Month-to-month,19.049999237060547,19.049999237060547,0
1016-DJTSV,Male,8,Month-to-month,69.69999694824219,572.8499755859375,0
